"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000066071","Cyp4a12a",4521.56281567522,4.37562352258167,0.699883462391099,6.25193158248472,4.05407000415594e-10,9.10579375716068e-08
"ENSMUSG00000056148","Rdh9",1744.01773446557,-1.25167441246099,0.200647433774762,-6.23817802656806,4.42696680682548e-10,9.8013045103116e-08
"ENSMUSG00000068877","Selenbp2",3918.1642039874,2.71793374174448,0.435926335049711,6.23484640228157,4.52221583025582e-10,9.87116914609926e-08
"ENSMUSG00000030004","Nat8",156.658350307105,3.09300439054851,0.499945224033223,6.18668654457028,6.14419664131724e-10,1.32253832704354e-07
"ENSMUSG00000022215","Fitm1",320.210907963271,1.46470253322391,0.237479840379028,6.1676920907736,6.92939093076057e-10,1.47111918691681e-07
"ENSMUSG00000068086","Cyp2d9",18931.457810786,2.26141831536504,0.367013907647618,6.16166926713932,7.19820709977449e-10,1.50753802205818e-07
"ENSMUSG00000026669","Mcm10",1194.11482758917,1.30528097221739,0.212604639863386,6.13947547455283,8.27944050243056e-10,1.71086358542225e-07
"ENSMUSG00000021416","Eci3",15.7445354402726,-2.97358869323893,0.50005710283153,-5.94649826270087,2.73939441094749e-09,5.58620191853477e-07
"ENSMUSG00000108342","Gm29920",6.74872329150194,-6.18877006409016,1.05047125974194,-5.8914225464964,3.82885112487573e-09,7.70643308224987e-07
"ENSMUSG00000070348","Ccnd1",654.828227564075,-1.94268734806722,0.337473665050801,-5.75655984230586,8.58453591395426e-09,1.70568125121107e-06
"ENSMUSG00000022508","Bcl6",794.95245257145,2.09728953978833,0.365158487133009,5.74350484430722,9.27367094755515e-09,1.8192829410786e-06
"ENSMUSG00000019989","Enpp3",1054.79805065666,0.893198721543277,0.155622287710591,5.73952956664118,9.49399076799599e-09,1.83922336153002e-06
"ENSMUSG00000074254","Cyp2a4",2391.00929453519,-5.42073308358295,0.963049563159274,-5.62871662160386,1.8155538965146e-08,3.4737597886646e-06
"ENSMUSG00000032808","Cyp2c38",1366.7444142976,-1.59693640816103,0.284271583946952,-5.61764347314799,1.93579416989653e-08,3.65865098110444e-06
"ENSMUSG00000083365","Gm12895",25.7572518746057,-8.12713965922807,1.46298427385726,-5.55517909826896,2.77327262075463e-08,5.17833482848858e-06
"ENSMUSG00000029802","Abcg2",1102.26848218847,1.17761282887306,0.212778992784402,5.53444122214766,3.122221091373e-08,5.76049791358318e-06
"ENSMUSG00000028976","Slc2a5",201.107018942954,1.19688782084658,0.216577846245605,5.52636311420916,3.26937123346183e-08,5.96102533837546e-06
"ENSMUSG00000034610","Tut4",340.204971940992,-0.761080444790618,0.138687219363416,-5.48774752485506,4.07091348685712e-08,7.33616479294322e-06
"ENSMUSG00000031767","Nudt7",8381.75909354856,1.0147800077848,0.185359243938176,5.47466630864798,4.38336807842209e-08,7.80844120452707e-06
"ENSMUSG00000030302","Atp2b2",80.9336906362422,-1.43559059959384,0.265136596510721,-5.41453205059826,6.14491962861927e-08,1.08220414095843e-05
"ENSMUSG00000023433","Cela3b",2260.98554569303,0.948609263468247,0.175656114262624,5.40037713717142,6.65009434945539e-08,1.15801305874e-05
"ENSMUSG00000043671","Dpy19l3",206.24221228224,1.42312932255065,0.263650919826443,5.39777871242577,6.74710118891899e-08,1.16185082473185e-05
"ENSMUSG00000022505","Emp2",250.854745713837,-0.9329431316444,0.173456904890518,-5.37852979812625,7.50965542623267e-08,1.27895208566763e-05
"ENSMUSG00000015653","Steap2",206.657483915089,-0.718815366831097,0.133953418013607,-5.3661592028811,8.04309544267389e-08,1.3549118822887e-05
"ENSMUSG00000064294","Aox3",10958.5690957309,1.33271341668163,0.249864438119818,5.33374587720461,9.62071400279052e-08,1.60324543672309e-05
"ENSMUSG00000025582","Nptx1",9.44456180970156,-4.44263579674163,0.834809366910216,-5.321736881301,1.02781161093233e-07,1.6945770581095e-05
"ENSMUSG00000040026","Saa3",175.641792777252,2.26939657733256,0.428258614466849,5.29912651064309,1.16357993101901e-07,1.89822755483501e-05
"ENSMUSG00000040181","Fmo1",5582.39510547735,-0.787678234148387,0.149163078047955,-5.28065151548529,1.28725322095837e-07,2.07810941858467e-05
"ENSMUSG00000035910","Dcdc2a",34.6604393350891,-1.25271414197987,0.237401590652658,-5.2767723187361,1.31479074264162e-07,2.10068318860411e-05
"ENSMUSG00000026425","Srgap2",355.441767738851,-0.572629631104257,0.108658088631076,-5.27001384175359,1.3641347139766e-07,2.15728161196014e-05
"ENSMUSG00000073830","Mup14",39059.4528130061,3.8350229022347,0.741668283871594,5.17080612132345,2.33086300319344e-07,3.64886008318101e-05
